,epoch,train_loss
0,0.00228310502283105,262.61435
1,0.0045662100456621,12889.057
2,0.00684931506849315,122.34982
3,0.0091324200913242,586.48535
4,0.01141552511415525,4304.046
5,0.0136986301369863,816.494
6,0.01598173515981735,564.0432
7,0.0182648401826484,445.6065
8,0.02054794520547945,2446.53
9,0.0228310502283105,390.78564
10,0.02511415525114155,767.6302
11,0.0273972602739726,1563.8999
12,0.02968036529680365,1519.8828
13,0.0319634703196347,3895.6907
14,0.03424657534246575,1505.1199
15,0.0365296803652968,584.0912
16,0.03881278538812785,1841.9398
17,0.0410958904109589,1679.7847
18,0.04337899543378995,8783.93
19,0.045662100456621,341.44727
20,0.04794520547945205,532.78516
21,0.0502283105022831,329.86478
22,0.05251141552511415,1521.6149
23,0.0547945205479452,546.09106
24,0.05707762557077625,4438.447
25,0.0593607305936073,2014.6785
26,0.06164383561643835,2331.4717
27,0.0639269406392694,327.85907
28,0.06621004566210045,1571.8652
29,0.0684931506849315,1836.4442
30,0.07077625570776255,5001.747
31,0.0730593607305936,1483.3516
32,0.07534246575342465,153.54251
33,0.0776255707762557,954.34143
34,0.07990867579908675,2005.7278
35,0.0821917808219178,789.8486
36,0.08447488584474885,170.40843
37,0.0867579908675799,2728.3691
38,0.08904109589041095,240.07411
39,0.091324200913242,991.76965
40,0.09360730593607305,2060.807
41,0.0958904109589041,1926.2559
42,0.09817351598173515,1177.0532
43,0.1004566210045662,737.9757
44,0.10273972602739725,995.81946
45,0.1050228310502283,709.92566
46,0.10730593607305935,444.66165
47,0.1095890410958904,1564.4534
48,0.11187214611872145,798.25525
49,0.1141552511415525,2953.269
50,0.11643835616438356,917.54395
51,0.1187214611872146,6094.102
52,0.12100456621004566,1036.499
53,0.1232876712328767,880.9552
54,0.12557077625570776,3935.7593
55,0.1278538812785388,2366.447
56,0.13013698630136986,1318.2927
57,0.1324200913242009,636.30164
58,0.13470319634703196,426.75604
59,0.136986301369863,116.57071
60,0.13926940639269406,759.1604
61,0.1415525114155251,2085.277
62,0.14383561643835616,301.36087
63,0.1461187214611872,2722.4795
64,0.14840182648401826,2098.9136
65,0.1506849315068493,549.88586
66,0.15296803652968036,1608.5383
67,0.1552511415525114,494.7793
68,0.15753424657534246,996.59094
69,0.1598173515981735,471.351
70,0.16210045662100456,582.25146
71,0.1643835616438356,1595.9917
72,0.16666666666666666,408.20715
73,0.1689497716894977,1609.2405
74,0.17123287671232876,212.39163
75,0.1735159817351598,1301.0569
76,0.17579908675799086,998.3533
77,0.1780821917808219,1116.9795
78,0.18036529680365296,173.75174
79,0.182648401826484,1149.6672
80,0.18493150684931506,2776.0496
81,0.1872146118721461,5826.92
82,0.18949771689497716,511.23447
83,0.1917808219178082,1262.2712
84,0.19406392694063926,1870.2341
85,0.1963470319634703,1360.5667
86,0.19863013698630136,154.16927
87,0.2009132420091324,368.30603
88,0.20319634703196346,311.76678
89,0.2054794520547945,898.17633
90,0.20776255707762556,531.4154
91,0.2100456621004566,2630.948
92,0.21232876712328766,3180.0408
93,0.2146118721461187,496.1372
94,0.21689497716894976,1971.7717
95,0.2191780821917808,202.86859
96,0.22146118721461186,530.1402
97,0.2237442922374429,822.569
98,0.22602739726027396,824.1184
99,0.228310502283105,310.09467
100,0.23059360730593606,247.48831
101,0.2328767123287671,196.22281
102,0.23515981735159816,1152.3088
103,0.2374429223744292,493.06818
104,0.23972602739726026,3702.594
105,0.2420091324200913,443.6996
106,0.24429223744292236,497.0312
107,0.2465753424657534,1461.2612
108,0.24885844748858446,462.70532
109,0.2511415525114155,136.9342
110,0.2534246575342466,1525.6443
111,0.2557077625570776,203.37141
112,0.2579908675799087,132.32892
113,0.2602739726027397,788.76666
114,0.2625570776255708,469.8443
115,0.2648401826484018,579.27203
116,0.2671232876712329,552.4286
117,0.2694063926940639,1084.7134
118,0.271689497716895,359.85394
119,0.273972602739726,908.8845
120,0.2762557077625571,339.93335
121,0.2785388127853881,565.1939
122,0.2808219178082192,843.5585
123,0.2831050228310502,626.3081
124,0.2853881278538813,458.63562
125,0.2876712328767123,297.68048
126,0.2899543378995434,439.2874
127,0.2922374429223744,387.8801
128,0.2945205479452055,622.3027
129,0.2968036529680365,779.19617
130,0.2990867579908676,182.56561
131,0.3013698630136986,469.92682
132,0.3036529680365297,277.36542
133,0.3059360730593607,350.6065
134,0.3082191780821918,292.9471
135,0.3105022831050228,219.1578
136,0.3127853881278539,486.46924
137,0.3150684931506849,236.77777
138,0.317351598173516,320.85883
139,0.319634703196347,326.75897
140,0.3219178082191781,316.79764
141,0.3242009132420091,314.17868
142,0.3264840182648402,186.88872
143,0.3287671232876712,438.81082
144,0.3310502283105023,721.66724
145,0.3333333333333333,111.26785
146,0.3356164383561644,642.5124
147,0.3378995433789954,419.97754
148,0.3401826484018265,427.2984
149,0.3424657534246575,354.81488
150,0.3447488584474886,669.3413
151,0.3470319634703196,619.8876
152,0.3493150684931507,358.7221
153,0.3515981735159817,609.52747
154,0.3538812785388128,629.8362
155,0.3561643835616438,424.5973
156,0.3584474885844749,165.44722
157,0.3607305936073059,293.99908
158,0.363013698630137,683.43756
159,0.365296803652968,378.5806
160,0.3675799086757991,554.245
161,0.3698630136986301,462.0654
162,0.3721461187214612,477.38312
163,0.3744292237442922,412.04224
164,0.3767123287671233,310.27933
165,0.3789954337899543,287.42227
166,0.3812785388127854,486.2467
167,0.3835616438356164,258.82745
168,0.3858447488584475,934.62305
169,0.3881278538812785,226.67639
170,0.3904109589041096,334.84454
171,0.3926940639269406,536.2357
172,0.3949771689497717,681.5503
173,0.3972602739726027,205.72878
174,0.3995433789954338,361.65314
175,0.4018264840182648,311.70535
176,0.4041095890410959,147.07477
177,0.4063926940639269,287.0216
178,0.408675799086758,549.8654
179,0.410958904109589,455.04773
180,0.4132420091324201,349.00696
181,0.4155251141552511,456.1703
182,0.4178082191780822,447.2523
183,0.4200913242009132,208.38458
184,0.4223744292237443,487.88065
185,0.4246575342465753,405.2483
186,0.4269406392694064,263.93024
187,0.4292237442922374,185.59735
188,0.4315068493150685,573.16
189,0.4337899543378995,449.62415
190,0.4360730593607306,344.4498
191,0.4383561643835616,177.20526
192,0.4406392694063927,354.21616
193,0.4429223744292237,173.94122
194,0.4452054794520548,200.33969
195,0.4474885844748858,899.7306
196,0.4497716894977169,331.91956
197,0.4520547945205479,177.4623
198,0.454337899543379,534.437
199,0.45662100456621,208.59338
200,0.4589041095890411,273.92407
201,0.4611872146118721,494.8117
202,0.4634703196347032,472.76688
203,0.4657534246575342,409.39517
204,0.4680365296803653,509.047
205,0.4703196347031963,702.3113
206,0.4726027397260274,679.74426
207,0.4748858447488584,403.0205
208,0.4771689497716895,277.549
209,0.4794520547945205,265.9209
210,0.4817351598173516,321.5842
211,0.4840182648401826,274.8934
212,0.4863013698630137,277.4524
213,0.4885844748858447,365.898
214,0.4908675799086758,224.40674
215,0.4931506849315068,378.30685
216,0.4954337899543379,397.09036
217,0.4977168949771689,461.49426
218,0.5,332.14105
219,0.502283105022831,390.32333
220,0.5045662100456622,310.5126
221,0.5068493150684932,500.9274
222,0.5091324200913242,506.80383
223,0.5114155251141552,356.65698
224,0.5136986301369864,582.82336
225,0.5159817351598174,421.83032
226,0.5182648401826484,430.3695
227,0.5205479452054794,279.2508
228,0.5228310502283106,493.3701
229,0.5251141552511416,298.61902
230,0.5273972602739726,414.22168
231,0.5296803652968036,270.81006
232,0.5319634703196348,267.52097
233,0.5342465753424658,359.5018
234,0.5365296803652968,379.12714
235,0.5388127853881278,339.27457
236,0.541095890410959,382.22223
237,0.54337899543379,216.02866
238,0.545662100456621,508.65588
239,0.547945205479452,309.5738
240,0.5502283105022832,474.3805
241,0.5525114155251142,479.24475
242,0.5547945205479452,273.0479
243,0.5570776255707762,237.45688
244,0.5593607305936074,328.61053
245,0.5616438356164384,712.72656
246,0.5639269406392694,261.28452
247,0.5662100456621004,315.29053
248,0.5684931506849316,366.7716
249,0.5707762557077626,221.51639
250,0.5730593607305936,348.36053
251,0.5753424657534246,315.6613
252,0.5776255707762558,453.2423
253,0.5799086757990868,208.41496
254,0.5821917808219178,317.0181
255,0.5844748858447488,338.16397
256,0.58675799086758,379.81848
257,0.589041095890411,676.8489
258,0.591324200913242,427.84378
259,0.593607305936073,199.00227
260,0.5958904109589042,393.90637
261,0.5981735159817352,516.0383
262,0.6004566210045662,261.44547
263,0.6027397260273972,420.06976
264,0.6050228310502284,518.3876
265,0.6073059360730594,635.37537
266,0.6095890410958904,327.70917
267,0.6118721461187214,319.65863
268,0.6141552511415526,384.2284
269,0.6164383561643836,443.8165
270,0.6187214611872146,411.95026
271,0.6210045662100456,342.06375
272,0.6232876712328768,211.4479
273,0.6255707762557078,414.91626
274,0.6278538812785388,208.83572
275,0.6301369863013698,309.67413
276,0.632420091324201,336.79932
277,0.634703196347032,318.82104
278,0.636986301369863,339.46368
279,0.639269406392694,208.44246
280,0.6415525114155252,547.2169
281,0.6438356164383562,290.93918
282,0.6461187214611872,419.85538
283,0.6484018264840182,390.25372
284,0.6506849315068494,235.812
285,0.6529680365296804,263.88828
286,0.6552511415525114,621.1969
287,0.6575342465753424,428.38342
288,0.6598173515981736,238.22986
289,0.6621004566210046,344.0518
290,0.6643835616438356,365.86127
291,0.6666666666666666,368.1804
292,0.6689497716894978,193.36296
293,0.6712328767123288,353.7889
294,0.6735159817351598,309.62115
295,0.6757990867579908,481.66492
296,0.678082191780822,376.7974
297,0.680365296803653,231.22475
298,0.682648401826484,377.72113
299,0.684931506849315,214.44443
300,0.6872146118721462,176.9566
301,0.6894977168949772,592.75226
302,0.6917808219178082,487.0636
303,0.6940639269406392,295.61694
304,0.6963470319634704,221.25089
305,0.6986301369863014,374.97498
306,0.7009132420091324,378.94348
307,0.7031963470319634,233.14853
308,0.7054794520547946,323.65707
309,0.7077625570776256,594.43933
310,0.7100456621004566,233.77573
311,0.7123287671232876,323.16144
312,0.7146118721461188,261.97046
313,0.7168949771689498,460.76755
314,0.7191780821917808,251.46982
315,0.7214611872146118,265.72186
316,0.723744292237443,308.34442
317,0.726027397260274,469.43948
318,0.728310502283105,262.20557
319,0.730593607305936,212.08542
320,0.7328767123287672,291.50662
321,0.7351598173515982,213.19669
322,0.7374429223744292,342.55768
323,0.7397260273972602,397.5515
324,0.7420091324200914,281.86774
325,0.7442922374429224,313.7309
326,0.7465753424657534,326.7478
327,0.7488584474885844,220.29282
328,0.7511415525114156,445.21564
329,0.7534246575342466,410.4344
330,0.7557077625570776,376.75183
331,0.7579908675799086,216.84624
332,0.7602739726027398,252.59569
333,0.7625570776255708,207.58969
334,0.7648401826484018,273.3752
335,0.7671232876712328,218.0747
336,0.769406392694064,249.98827
337,0.771689497716895,231.86823
338,0.773972602739726,198.2546
339,0.776255707762557,278.49042
340,0.7785388127853882,271.16312
341,0.7808219178082192,292.43384
342,0.7831050228310502,492.63098
343,0.7853881278538812,416.90973
344,0.7876712328767124,409.14764
345,0.7899543378995434,373.5899
346,0.7922374429223744,214.77957
347,0.7945205479452054,366.17706
348,0.7968036529680366,212.4933
349,0.7990867579908676,327.7381
350,0.8013698630136986,330.89322
351,0.8036529680365296,266.14957
352,0.8059360730593608,237.16458
353,0.8082191780821918,239.8621
354,0.8105022831050228,283.76025
355,0.8127853881278538,239.61392
356,0.815068493150685,324.51355
357,0.817351598173516,343.41333
358,0.819634703196347,198.80771
359,0.821917808219178,224.85489
360,0.8242009132420092,394.6645
361,0.8264840182648402,222.4465
362,0.8287671232876712,222.11356
363,0.8310502283105022,270.37747
364,0.8333333333333334,248.34494
365,0.8356164383561644,385.78317
366,0.8378995433789954,379.23267
367,0.8401826484018264,215.20198
368,0.8424657534246576,308.26953
369,0.8447488584474886,357.19263
370,0.8470319634703196,184.75217
371,0.8493150684931506,275.0262
372,0.8515981735159818,378.45758
373,0.8538812785388128,268.36133
374,0.8561643835616438,371.29803
375,0.8584474885844748,326.04147
376,0.860730593607306,350.99384
377,0.863013698630137,196.38383
378,0.865296803652968,197.99841
379,0.867579908675799,304.03275
380,0.8698630136986302,308.05737
381,0.8721461187214612,164.06708
382,0.8744292237442922,395.8475
383,0.8767123287671232,415.03625
384,0.8789954337899544,340.43033
385,0.8812785388127854,413.1122
386,0.8835616438356164,397.25516
387,0.8858447488584474,323.27872
388,0.8881278538812786,209.75038
389,0.8904109589041096,345.99854
390,0.8926940639269406,195.71368
391,0.8949771689497716,374.20807
392,0.8972602739726028,231.86188
393,0.8995433789954338,207.73615
394,0.9018264840182648,198.10649
395,0.9041095890410958,333.8189
396,0.906392694063927,208.64563
397,0.908675799086758,183.89609
398,0.910958904109589,280.13977
399,0.91324200913242,249.95622
400,0.9155251141552512,213.8338
401,0.9178082191780822,183.0442
402,0.9200913242009132,184.20639
403,0.9223744292237442,362.92792
404,0.9246575342465754,231.56021
405,0.9269406392694064,182.64241
406,0.9292237442922374,244.75636
407,0.9315068493150684,290.78326
408,0.9337899543378996,396.49536
